Customer_ID,Customer_Name,Birth_Date,Marital_Status,annual_income,Total_Children,Education_Level,Occupation,Home_Owner
BB3131,Vijay Kumar Tiwari Pappu,1976-04-13,S,"3,25,358",0,High School,Skilled Manual,Y
BB3132,Karan Pandey Kumar Pandey,1975-11-23,M,"31,15,393",0,High School,Skilled Manual,Y
BB3133,Raj Kohli,1976-03-14,S,"30,05,288",0,High School,Skilled Manual,N
BB3134,Anli Kumar,1976-05-19,S,"27,52,833",0,High School,Skilled Manual,Y
BB3135,Shami Walia,1980-04-06,M,"17,99,005",0,High School,Skilled Manual,Y
BB3136,Gheesa Singh,1980-05-06,S,"21,01,026",0,High School,Skilled Manual,N
BB3137,Shah Aftab,1980-11-03,M,"2,96,094",0,High School,Skilled Manual,Y
BB3138,Dheeraj Passi,1980-05-06,S,"21,20,106",0,High School,Skilled Manual,N
BB3139,Mithlesh Yadav,1980-03-02,M,"22,56,628",0,High School,Skilled Manual,N
BB3140,Ramkumar Tiwari,1946-02-20,M,"31,67,634",5,High School,Skilled Manual,N
BB3141,Dhiraj Passi,1937-05-05,S,"34,27,896",0,Bachelors,Management,Y
BB3142,Bhanvar Singh,1978-05-25,S,"11,60,261",0,Partial High School,Clerical,Y
BB3143,Rajendar Sen,1978-10-09,S,"17,72,865",0,High School,Skilled Manual,N
BB3144,Ram Shabad,1977-10-16,M,"20,23,898",0,Partial High School,Clerical,N
BB3145,Naresh Bansal,1977-11-24,S,"18,30,021",0,Partial High School,Clerical,Y
BB3146,Amit Sachdeva,1977-04-19,S,"24,60,599",0,Partial High School,Clerical,Y
BB3147,Praveen Puran,1977-05-10,S,"30,31,600",0,High School,Skilled Manual,N
BB3148,Ranbir Singh Sonu,1976-09-10,M,"2,57,336",0,High School,Skilled Manual,Y
BB3149,Sarvesh Kumarlallan,1979-08-20,S,"10,58,746",0,Partial High School,Clerical,N
BB3150,Buhan Chandara,1979-09-26,M,"16,76,702",0,High School,Skilled Manual,Y
BB3151,Sahrik Ikbal,1979-04-24,M,"27,09,008",0,High School,Skilled Manual,Y
BB3152,Nenhe Sidhque,1939-11-24,M,"28,74,360",2,Bachelors,Management,Y
BB3153,Mohit Dua Ji,1941-05-19,M,"22,95,982",2,Bachelors,Management,Y
BB3154,Mohd Hanif,1942-09-11,M,"6,04,890",2,Bachelors,Management,Y
BB3155,Mansoor Ali,1942-02-27,S,"25,03,581",0,Graduate Degree,Management,Y
BB3156,Mustkeem Ali,1943-10-06,S,"32,67,822",0,Bachelors,Management,Y
BB3157,Bhavisaya Rai Choudhry,1976-12-04,S,"19,80,876",0,Partial College,Skilled Manual,N
BB3158,Avnish Kumar Kallu,1976-01-13,S,"3,36,688",0,Partial College,Skilled Manual,N
BB3159,Vishal Ashu,1975-07-24,S,"25,92,579",0,High School,Skilled Manual,Y
BB3160,Sanjeev Sarkar,1975-04-07,S,"22,33,805",0,High School,Skilled Manual,Y
BB3161,Bhanu Sanjay,1974-08-23,M,"31,04,914",0,Partial College,Skilled Manual,N
BB3162,Omprakash Golu,1973-06-11,S,"32,36,610",0,Partial College,Skilled Manual,N
BB3163,Mayank Aakash,1972-11-22,S,"11,95,818",0,Partial College,Skilled Manual,N
BB3164,Jile Singh,1972-11-06,S,"8,62,980",0,Partial College,Skilled Manual,N
BB3165,Zahir Miyan,1972-04-22,S,"24,01,267",0,Partial College,Skilled Manual,N
BB3166,Dhuruv Shetty,1972-01-07,M,"26,79,257",0,Partial College,Skilled Manual,N
BB3167,M Rajeev,1972-06-04,S,"8,88,711",0,Bachelors,Management,N
BB3168,Kanheya Lal,1968-02-18,S,"26,96,122",0,Bachelors,Management,N
BB3169,P Dinesh Raju,1968-10-23,S,"9,15,870",0,Bachelors,Management,N
BB3170,Ashu Kant Tridev,1967-07-14,S,"11,74,726",0,Bachelors,Management,Y
BB3171,Chandu Paswan,1967-06-11,S,"22,82,745",0,Graduate Degree,Management,Y
BB3172,Pooran Singh Saini,1967-06-17,M,"34,35,302",0,Bachelors,Management,Y
BB3173,Deepak Gupta,1967-07-13,S,"19,09,710",0,Graduate Degree,Management,N
BB3174,Suraj Rana,1942-02-13,M,"16,05,907",5,Bachelors,Management,Y
BB3175,Mohd Anwar,1979-12-11,M,"3,20,002",0,Partial College,Manual,Y
BB3176,Baburam Singh,1980-09-11,M,"9,63,188",0,Partial College,Manual,N
BB3177,Bansi Lal,1978-05-19,S,"17,53,734",0,Partial College,Manual,Y
BB3178,Parvesh Kumar,1978-10-13,M,"4,09,446",0,Partial College,Manual,N
BB3179,Janak Singh Dadwal,1976-02-08,M,"17,87,008",0,High School,Manual,Y
BB3180,Narayan Ram,1979-01-20,S,"32,05,297",0,High School,Manual,N
BB3181,Anil Jain,1979-10-18,M,"16,07,899",0,Bachelors,Clerical,Y
BB3182,Dinesh Siriwastav,1979-03-14,M,"8,44,105",0,Bachelors,Clerical,N
BB3183,Ram Anuj Kumar,1977-01-20,S,"20,68,214",0,High School,Manual,N
BB3184,Hazari Lal,1977-11-16,S,"10,29,034",0,Bachelors,Clerical,Y
BB3185,Manmeet Singh Saini,1977-06-13,S,"11,57,738",0,Partial College,Manual,N
BB3186,Afzaj Ansari,1943-08-10,M,"17,05,845",1,Partial College,Manual,Y
BB3187,Bhupender Singh,1943-04-05,M,"4,53,589",2,Partial College,Manual,Y
BB3188,Shiv Kumar Rohit,1943-10-06,M,"28,14,160",2,Partial College,Manual,Y
BB3189,Ranjeet Kumar,1943-10-16,S,"16,36,541",0,Partial College,Manual,Y
BB3190,Iswer Singh,1961-03-25,M,"23,92,216",4,Graduate Degree,Clerical,Y
BB3191,Ravish Kumar,1961-07-08,M,"27,84,338",4,Graduate Degree,Clerical,Y
BB3192,Kamal Kakkad,1960-06-11,S,"5,18,413",0,High School,Manual,N
BB3193,Shkur Khan,1960-09-13,M,"19,99,985",1,High School,Manual,Y
BB3194,Inder Dev Singh,1960-03-13,S,"9,27,760",0,Partial College,Manual,N
BB3195,Dataterya Devi Dass Jadhav,1959-10-11,M,"24,27,329",1,High School,Manual,Y
BB3196,Mohd Sabbir,1959-02-15,S,"27,78,182",0,High School,Manual,N
BB3197,Ganesh Yadav,1959-07-22,M,"24,03,392",2,Partial College,Manual,Y
BB3198,Mumtaj Ahmad,1958-03-17,M,"16,48,338",1,Graduate Degree,Clerical,Y
BB3199,Sahid Khan,1958-03-12,M,"18,38,507",1,Graduate Degree,Clerical,Y
BB3200,Dilsah Hassansambhu,1960-10-27,M,"23,87,595",3,Bachelors,Clerical,Y
BB3201,Ravi Kumar Gangwal,1959-02-21,M,"4,59,785",3,Bachelors,Clerical,Y
BB3202,Upender Jha,1970-10-26,S,"29,26,314",0,High School,Manual,Y
BB3203,Mani Kumar,1970-03-10,S,"26,59,912",0,Partial College,Manual,N
BB3204,Shyam Lal Meghawal,1970-11-14,S,"19,59,214",0,Partial College,Manual,N
BB3205,Arab Singh,1970-10-09,M,"20,56,042",0,Bachelors,Clerical,Y
BB3206,Jitan Ram,1970-09-10,M,"6,08,181",0,Graduate Degree,Clerical,Y
BB3207,Kurban Ali,1969-05-18,S,"19,24,212",0,Partial College,Manual,N
BB3208,Anurag Chander,1969-04-14,S,"22,91,027",0,Bachelors,Clerical,Y
BB3209,Pappu Gurmeet,1969-02-04,S,"33,93,278",0,Graduate Degree,Clerical,Y
BB3210,Harbansh Singh,1969-11-12,S,"24,98,885",0,Graduate Degree,Clerical,Y
BB3211,Kuldeep Kumar,1969-07-05,M,"12,25,029",0,Graduate Degree,Clerical,Y
BB3212,Birender Kishor Bhala,1969-02-02,S,"6,71,103",0,Graduate Degree,Clerical,Y
BB3213,Laxman Bhadur,1969-11-18,M,"9,95,499",0,Graduate Degree,Clerical,Y
BB3214,Ziarul Rehman,1969-10-23,M,"8,34,160",0,Graduate Degree,Clerical,Y
BB3215,Babu Ahmad,1969-04-28,S,"25,93,675",0,Graduate Degree,Skilled Manual,Y
BB3216,Simranjeet Singh,1922-10-11,M,"19,34,040",3,Bachelors,Clerical,N
BB3217,Devi Dass,1951-04-02,S,"34,42,553",0,Partial College,Manual,Y
BB3218,Shree Bhagwat Nishad,1951-09-25,M,"32,23,496",2,Partial College,Manual,Y
BB3219,Mohmad Shadi,1968-04-16,S,"29,88,912",0,High School,Manual,Y
BB3220,Rudra Pratap,1968-11-02,S,"23,56,328",0,High School,Manual,Y
BB3221,Sundar Lal,1944-09-05,S,"2,59,927",0,Partial College,Professional,N
BB3222,Akash Mandal,1944-04-21,S,"22,01,715",0,Bachelors,Management,N
BB3223,Amit Parasar,1945-04-21,M,"23,46,070",5,High School,Professional,Y
BB3224,Kundan Ram,1945-09-08,M,"28,23,288",5,High School,Professional,Y
BB3225,Mukul Sonu,1945-05-20,M,"22,67,532",3,Bachelors,Management,Y
BB3226,Rashid Ali,1946-03-08,M,"3,98,695",5,Partial College,Professional,N
BB3227,Deepak Prasad,1946-05-22,M,"9,09,939",5,Partial College,Professional,N
BB3228,Tarun Soni,1946-09-15,S,"7,72,727",0,Partial College,Professional,N
BB3229,Khubi Ram,1946-04-26,S,"33,59,480",0,Bachelors,Management,Y
BB3230,Mohd Akil,1946-05-05,M,"2,77,935",2,Bachelors,Management,Y
BB3231,Reyaz Ahmed Malik,1946-12-02,M,"22,51,103",3,Bachelors,Management,Y
BB3232,Subodh Kumar,1954-09-20,M,"28,04,291",3,Partial College,Professional,Y
BB3233,Rajesh Sharma,1953-10-27,M,"8,14,264",0,Bachelors,Management,Y
BB3234,Mahaveer Mehto,1952-11-19,S,"14,10,239",0,Partial College,Professional,Y
BB3235,Sh Phool Chand Sharma,1952-06-26,M,"11,22,187",4,Partial College,Professional,Y
BB3236,Raj Kumar Meena,1952-09-24,M,"32,98,811",3,Partial College,Professional,Y
BB3237,Ashok Shoky,1951-11-07,M,"14,73,008",4,High School,Professional,Y
BB3238,Rajaram Radhey,1951-09-01,M,"32,68,383",4,High School,Professional,N
BB3239,Shree Pal,1951-05-23,M,"9,58,661",4,High School,Professional,Y
BB3240,Netra Singh,1951-01-15,M,"23,57,127",4,Partial College,Professional,N
BB3241,Manish Rana,1950-08-23,M,"6,20,420",4,High School,Management,Y
BB3242,Shyoram Avatar,1950-01-26,M,"24,88,822",4,Partial College,Management,N
BB3243,Saroj Kumar,1949-11-12,M,"25,13,492",4,High School,Management,Y
BB3244,Karan Jeet Singh,1949-07-02,M,"34,11,376",4,High School,Management,Y
BB3245,Ram Kishan Tomar,1948-10-07,M,"15,20,454",5,Partial High School,Skilled Manual,Y
BB3246,Kumod Yadav,1948-04-10,M,"23,07,818",5,High School,Management,Y
BB3247,Harpreet Singh Bedi Happy,1948-07-19,S,"29,71,320",0,Partial High School,Skilled Manual,Y
BB3248,Hitender Garg,1947-05-14,S,"32,04,399",0,High School,Management,Y
BB3249,Noora Kabadi,1947-08-09,M,"10,21,204",5,Partial High School,Skilled Manual,N
BB3250,Vaishali Vishu,1947-04-23,S,"16,88,898",0,Partial High School,Skilled Manual,Y
BB3251,Krishan Pal,1947-07-06,M,"8,12,218",4,Partial High School,Professional,N
BB3252,Vijay Aggarwal,1947-09-21,M,"7,71,526",4,Partial High School,Professional,Y
BB3253,Gurnam Singh,1947-08-22,S,"31,96,185",0,High School,Management,Y
BB3254,Pappu Joseph,1975-04-09,M,"11,20,854",0,Bachelors,Professional,Y
BB3255,Ganesh Jat,1976-10-27,M,"25,77,249",0,Bachelors,Professional,Y
BB3256,Shayam Singh Sonu,1975-03-15,S,"23,83,433",0,Bachelors,Professional,N
BB3257,Shayam Kishor Singh,1975-05-03,S,"3,21,334",0,Bachelors,Professional,N
BB3258,Dr Gopal Bhagat,1975-11-11,M,"12,73,677",0,Bachelors,Professional,Y
BB3259,Dharmender Singh Solanki,1975-06-26,S,"4,04,772",0,Bachelors,Professional,Y
BB3260,Shyam Bihari,1975-06-05,S,"3,46,197",0,Bachelors,Professional,N
BB3261,Ahmed Hussain,1974-11-06,S,"14,14,417",0,Bachelors,Professional,N
BB3262,Joginder Pal Lokki,1974-04-25,S,"33,60,550",0,Bachelors,Professional,N
BB3263,Anand Singh Mehra,1974-02-08,S,"29,54,541",0,Bachelors,Professional,N
BB3264,Suraj Nath Yadav,1974-11-01,S,"22,54,789",0,Bachelors,Professional,N
BB3265,Dishant Kumar Nigam,1974-07-20,M,"10,34,670",0,High School,Management,Y
BB3266,Surender Pale Ram,1972-04-05,S,"20,46,445",0,Bachelors,Professional,N
BB3267,Ravi Kumar Ojha,1972-07-27,S,"32,02,244",0,Bachelors,Professional,Y
BB3268,Sh Sardar Singh Yadav,1972-05-28,M,"29,73,999",0,Bachelors,Professional,N
BB3269,Saurabh Ujjwal,1973-09-21,S,"20,05,950",0,Partial College,Management,Y
BB3270,Parminder Singh Ajuba,1972-05-27,M,"31,73,217",0,Bachelors,Professional,N
BB3271,Sunil Mehta,1972-07-26,S,"20,90,152",0,Bachelors,Professional,N
BB3272,Shiv Kumar Verma,1972-10-21,M,"23,42,911",0,High School,Management,Y
BB3273,Geesa Kha,1971-08-21,S,"15,21,049",0,Bachelors,Professional,Y
BB3274,Chander Bhan,1971-07-06,S,"9,85,633",0,Bachelors,Professional,Y
BB3275,Chhabeel Sharma,1971-07-11,S,"32,54,732",0,Bachelors,Professional,N
BB3276,Bhanwer Singh Bablu,1972-08-05,M,"9,66,105",0,Partial High School,Professional,Y
BB3277,Kalu Sanjay,1971-03-18,M,"28,07,725",0,High School,Management,Y
BB3278,Bharat Taneja,1971-06-27,S,"7,04,031",0,High School,Management,Y
BB3279,Somnath Banarji,1970-06-17,S,"22,01,745",0,High School,Management,Y
BB3280,Manoj Khanduri,1970-05-21,M,"26,64,031",0,Partial High School,Professional,N
BB3281,Panchi Lal,1970-11-26,M,"7,60,232",0,High School,Management,Y
BB3282,Sadik Husain,1970-04-11,M,"34,89,681",0,Partial High School,Professional,Y
BB3283,Saroop Singh,1970-06-04,M,"31,54,260",0,Partial High School,Professional,Y
BB3284,Aalam Aara,1941-06-19,M,"32,67,056",5,Bachelors,Management,Y
BB3285,Sunil Yadav,1941-06-18,M,"20,35,072",4,Bachelors,Management,N
BB3286,Sunil Anurag,1941-10-27,M,"9,32,903",2,Graduate Degree,Management,Y
BB3287,Ramotar Nanu,1942-06-02,M,"15,58,179",5,Bachelors,Management,Y
BB3288,Rajat Sarma,1942-04-04,S,"31,44,859",0,Bachelors,Management,Y
BB3289,Babulal Sharma,1942-03-11,M,"29,85,804",5,Bachelors,Management,Y
BB3290,Jasim Ahemad,1942-11-02,M,"14,91,016",5,Bachelors,Management,Y
BB3291,Nasir Lala Bhai,1942-03-07,S,"17,77,293",0,Bachelors,Management,Y
BB3292,Shashi Pal,1942-02-27,M,"25,40,077",5,Bachelors,Management,Y
BB3293,Jai Prakash Sharma,1942-03-02,M,"19,96,120",2,Graduate Degree,Management,Y
BB3294,Lalit Prasad,1942-01-09,M,"8,30,257",2,Graduate Degree,Management,Y
BB3295,Ram Gopal,1942-08-03,S,"31,10,076",0,Bachelors,Management,N
BB3296,Rajan Kumar,1942-08-22,M,"21,17,907",2,Graduate Degree,Management,Y
BB3297,Jayesh Singatvadiya,1943-06-04,M,"16,24,123",2,Graduate Degree,Management,Y
BB3298,Amit Gupta,1943-10-20,S,"32,45,945",0,Bachelors,Management,Y
BB3299,Amzad Khan,1943-09-01,M,"12,10,323",2,Bachelors,Management,N
BB3300,Vikram Vicky,1943-02-26,S,"29,57,497",0,Bachelors,Management,Y
BB3301,Ramanand Jha,1943-05-17,S,"13,65,070",0,Graduate Degree,Management,N
BB3302,Nawab Ali,1943-02-01,M,"13,25,320",2,Graduate Degree,Management,Y
BB3303,Satrughan Muttun,1944-07-18,S,"20,11,016",0,Bachelors,Management,Y
BB3304,Gurbachan Singh,1953-03-03,S,"16,86,295",0,Partial College,Skilled Manual,Y
BB3305,Ashish Solanki,1953-12-10,S,"17,19,442",0,Partial College,Skilled Manual,Y
BB3306,Pradeep Agrawal,1953-11-11,M,"30,22,962",2,Graduate Degree,Management,Y
BB3307,Pintu Chaudhary,1954-02-24,S,"25,79,150",0,Partial College,Skilled Manual,Y
BB3308,Kamal Jyoti Sharma,1954-02-08,S,"3,08,597",0,Partial College,Skilled Manual,N
BB3309,Suresh Dass,1975-03-17,S,"8,09,257",0,Partial College,Skilled Manual,Y
BB3310,Krishen Kumar,1975-05-27,M,"5,42,754",0,Partial College,Skilled Manual,Y
BB3311,Ajay Saine,1975-09-13,S,"12,83,716",0,Partial College,Skilled Manual,N
BB3312,Sheilesh Kumar,1975-02-17,S,"24,09,902",0,High School,Skilled Manual,Y
BB3313,Abdul Sattar Resi,1975-11-19,M,"20,90,149",0,High School,Skilled Manual,Y
BB3314,Sh Reddy Ashraiya,1975-01-25,S,"19,11,735",0,Partial College,Skilled Manual,N
BB3315,Ishwar Bansal,1974-03-03,M,"5,18,958",0,High School,Skilled Manual,Y
BB3316,Vivek Rohan,1974-03-03,S,"7,48,319",0,High School,Skilled Manual,N
BB3317,Biram Lal Chamar,1973-05-05,S,"5,29,303",0,Partial College,Skilled Manual,N
BB3318,Sardar Amarjeet Sahni,1976-07-09,M,"24,33,071",0,Partial College,Professional,Y
BB3319,Naveen Singh,1955-02-02,S,"14,64,379",0,High School,Skilled Manual,Y
BB3320,Trilock Chand,1955-07-10,S,"31,74,199",0,High School,Skilled Manual,Y
BB3321,Jaibhagwan Kala,1956-04-27,S,"11,46,608",0,High School,Skilled Manual,N
BB3322,Amar Pal,1958-07-21,M,"19,16,702",0,Graduate Degree,Management,Y
BB3323,Laxmi Kant,1958-08-04,M,"26,60,602",0,Graduate Degree,Management,Y
BB3324,Jai Kailash,1973-07-06,S,"14,98,419",0,Bachelors,Management,N
BB3325,Virender Paswan,1974-03-23,S,"15,61,528",0,High School,Professional,Y
BB3326,Janwi Chaudhary,1974-10-08,S,"31,18,132",0,Partial College,Professional,N
BB3327,Rishi Raj,1974-06-17,S,"8,17,834",0,Partial College,Professional,N
BB3328,Satendra Pal Singh,1974-12-04,S,"33,67,635",0,Partial College,Professional,N
BB3329,Moham Madhav,1959-04-12,M,"3,23,166",1,Bachelors,Management,Y
BB3330,Lalit Singh Bisht,1959-08-27,S,"18,24,304",0,Graduate Degree,Management,Y
BB3331,Stifen John,1966-03-09,S,"24,36,060",0,Graduate Degree,Management,N
BB3332,Virender Sehrawat,1966-08-22,S,"27,24,498",0,Bachelors,Management,N
BB3333,Vikram Khatri,1957-03-10,S,"25,69,065",0,Partial High School,Skilled Manual,Y
BB3334,Khetra Nath,1957-08-20,S,"28,23,170",0,Partial High School,Skilled Manual,N
BB3335,Saleem Ansari,1957-09-28,S,"15,76,657",0,Partial High School,Skilled Manual,Y
BB3336,Man Mohan,1957-02-15,M,"34,81,393",2,High School,Professional,N
BB3337,Robert Forsis,1957-11-22,M,"3,04,736",2,High School,Professional,N
BB3338,Succha Singh,1957-07-14,S,"23,36,744",0,High School,Professional,Y
BB3339,Inder Lal,1957-05-17,M,"17,07,994",2,High School,Professional,N
BB3340,Bhart Kumar,1957-01-12,M,"29,76,937",3,Partial College,Professional,Y
BB3341,Vedh Prkash,1957-07-14,M,"21,48,957",3,Partial College,Professional,Y
BB3342,Babu Lal Sharma,1967-06-11,M,"10,33,606",2,Bachelors,Professional,N
BB3343,Amit Prasar,1967-02-01,S,"27,80,904",0,Bachelors,Professional,Y
BB3344,Rohit Rawat,1962-03-17,M,"33,92,336",1,Partial College,Skilled Manual,Y
BB3345,Badan Singh,1962-07-15,S,"23,06,472",0,Partial College,Skilled Manual,Y
BB3346,Parveen Puran,1962-06-20,M,"34,52,391",1,Bachelors,Professional,Y
BB3347,Rakesh Sonu,1962-02-15,M,"23,22,326",1,Bachelors,Professional,Y
BB3348,Abhijit Singh,1962-07-11,M,"15,02,470",1,Bachelors,Professional,Y
BB3349,Vivek Shokeen,1961-05-08,M,"7,63,103",1,Partial College,Skilled Manual,Y
BB3350,Sanjeev Ratan,1961-06-05,M,"24,18,395",1,Partial College,Skilled Manual,Y
BB3351,Mahadev Parshad,1966-08-27,S,"13,88,879",0,Bachelors,Professional,N
BB3352,Shayam Kumar,1966-05-09,S,"20,56,621",0,Graduate Degree,Management,N
BB3353,Chitprit Singh,1966-07-22,S,"24,76,846",0,Graduate Degree,Management,N
BB3354,Sachin Lakhera,1966-04-14,S,"22,09,539",0,Graduate Degree,Management,N
BB3355,Jagdish Mushar,1960-10-26,M,"4,49,211",1,Partial College,Skilled Manual,Y
BB3356,Ajay Kumar Chautu,1960-10-14,M,"21,54,388",1,Partial College,Skilled Manual,Y
BB3357,Pahalwan Singh,1965-01-16,M,"34,27,873",5,Bachelors,Professional,Y
BB3358,Chhidu Ali,1964-07-04,S,"30,11,141",0,Bachelors,Professional,N
BB3359,Leela Ram,1962-01-07,M,"19,49,336",1,Partial College,Skilled Manual,Y
BB3360,Imran Khureshi,1962-08-22,S,"28,19,955",0,Bachelors,Professional,Y
BB3361,Sarip Ahmad,1962-10-18,M,"5,70,729",5,Partial College,Skilled Manual,Y
BB3362,Arshad Ali,1962-12-25,M,"12,59,238",5,Partial College,Skilled Manual,Y
BB3363,Devesh Kadyan,1961-02-04,M,"18,51,080",5,Partial College,Skilled Manual,Y
BB3364,Divyansh With Father,1958-10-26,M,"33,32,712",5,Bachelors,Professional,Y
BB3365,Kunal Kumar Singh,1958-07-10,S,"12,71,449",0,Bachelors,Management,Y
BB3366,Awedhesh Kumar,1957-09-20,S,"22,92,723",0,Partial College,Skilled Manual,N
BB3367,Elwin Lal,1957-03-10,S,"28,47,793",0,Partial College,Skilled Manual,Y
BB3368,Mahender Mishra,1957-07-05,S,"12,38,865",0,Partial College,Skilled Manual,Y
BB3369,Jaipal Singh,1957-04-02,S,"25,72,614",0,Partial College,Skilled Manual,Y
BB3370,Sunder Singh Kaintura,1976-02-19,S,"16,98,288",0,High School,Skilled Manual,N
BB3371,Subash Shani,1976-08-08,S,"22,90,286",0,High School,Skilled Manual,N
BB3372,Gaurav Gupta,1976-01-20,S,"12,00,270",0,High School,Skilled Manual,N
BB3373,Rohaan Sadat,1976-10-05,M,"16,52,306",0,High School,Skilled Manual,Y
BB3374,Mohd Kamran,1980-02-24,S,"19,21,232",0,High School,Skilled Manual,Y
BB3375,Rahul Dhawan,1980-04-21,S,"12,48,445",0,High School,Skilled Manual,N
BB3376,Harpreet Singh,1980-04-04,S,"10,28,814",0,Partial High School,Clerical,N
BB3377,Ramdev Sharma,1980-07-25,M,"29,65,522",0,High School,Skilled Manual,N
BB3378,Sheetal Prsad,1978-09-13,M,"9,54,737",0,High School,Skilled Manual,Y
BB3379,Akashya Tyagi,1978-08-07,M,"14,85,702",0,High School,Skilled Manual,Y
BB3380,Mohit Brig,1978-03-01,S,"20,76,909",0,High School,Skilled Manual,N
BB3381,Manish Ghai,1978-05-25,M,"34,24,987",0,High School,Skilled Manual,N
BB3382,Jiwan Dhir,1977-12-02,S,"12,16,797",0,Partial High School,Clerical,N
BB3383,Abdul Rahim,1977-04-01,S,"17,55,658",0,High School,Skilled Manual,Y
BB3384,Shashai Ranjan Shah,1979-10-23,M,"3,49,827",0,Partial High School,Clerical,N
BB3385,Amit Kumar Jaina,1979-03-26,S,"24,19,327",0,High School,Skilled Manual,N
BB3386,Pawan Kumar Sharam,1979-07-24,M,"14,25,840",0,High School,Skilled Manual,Y
BB3387,Naveen Sharma,1939-09-21,S,"32,68,591",0,Partial College,Clerical,Y
BB3388,Luv Kumar Sharma,1940-02-09,M,"9,04,231",2,Bachelors,Management,N
BB3389,Iswar Lal Raigar,1941-06-01,S,"33,78,513",0,Bachelors,Management,Y
BB3390,Nikhil Shukla,1941-05-17,S,"13,91,675",0,Bachelors,Management,Y
BB3391,Anuj Bholu,1942-11-16,M,"29,97,267",2,Graduate Degree,Management,Y
BB3392,Gourav Verma,1976-05-11,M,"3,91,804",0,High School,Skilled Manual,Y
BB3393,Sawali Mahto,1976-06-08,S,"34,86,197",0,High School,Skilled Manual,N
BB3394,Laxman Sinsh,1976-02-02,S,"20,92,439",0,Partial College,Skilled Manual,Y
BB3395,Satyanarayan Darji,1975-03-18,S,"25,39,232",0,High School,Skilled Manual,N
BB3396,Niranjan Choudhary,1975-06-15,S,"19,92,291",0,High School,Skilled Manual,N
BB3397,Bhajan Lal,1974-07-28,S,"31,22,637",0,Partial College,Skilled Manual,N
BB3398,Tek Bahadur,1973-11-11,M,"12,73,974",0,Partial College,Skilled Manual,Y
BB3399,Yash Goyal,1967-07-19,S,"25,44,848",0,Bachelors,Management,Y
BB3400,Abhilash Dabba,1967-07-13,M,"16,97,796",1,Bachelors,Management,Y
BB3401,Rohit Sharma,1967-12-22,M,"26,61,179",1,Bachelors,Management,Y
BB3402,Mohd Ashlam,1968-11-02,M,"25,21,226",4,Bachelors,Management,Y
BB3403,Naveen Nischal,1959-04-17,S,"16,55,084",0,Graduate Degree,Skilled Manual,Y
BB3404,Sharee Chand Babu,1959-01-24,M,"8,84,948",4,Graduate Degree,Skilled Manual,Y
BB3405,Akhlesh Paswan,1972-05-03,S,"11,69,506",0,Partial College,Clerical,Y
BB3406,Firoj Ahmad,1973-09-04,S,"27,13,716",0,Graduate Degree,Skilled Manual,Y
BB3407,Ishant Sharma,1973-03-09,M,"9,95,435",1,Graduate Degree,Skilled Manual,Y
BB3408,Ravinder Dhaka,1973-05-19,M,"28,66,527",1,Graduate Degree,Skilled Manual,N
BB3409,Jitender Singh,1971-01-22,S,"15,86,677",0,Graduate Degree,Skilled Manual,Y
BB3410,Swami Nath,1971-03-01,S,"6,98,317",0,Graduate Degree,Skilled Manual,Y
BB3411,Sohan Singh Rawat,1971-03-15,M,"2,81,252",1,Graduate Degree,Skilled Manual,Y
BB3412,Ramesh Bansal,1971-08-20,M,"13,21,891",1,Graduate Degree,Skilled Manual,Y
BB3413,Narendernarender Bagdi,1972-09-09,M,"13,20,355",1,Graduate Degree,Skilled Manual,Y
BB3414,Noor Mohammad,1972-06-08,M,"32,52,272",1,Graduate Degree,Skilled Manual,Y
BB3415,Prabhu Dayal Sharma,1972-07-11,M,"21,06,331",1,Graduate Degree,Skilled Manual,Y
BB3416,Rajnish Gupta,1972-06-14,M,"10,48,160",1,Graduate Degree,Skilled Manual,Y
BB3417,Shreee Mahaverr Prasad,1972-09-18,M,"25,75,388",1,Graduate Degree,Professional,Y
